"Gene","Non-unique Gene name","Annotation","Number_pos_present_in","Number_neg_present_in","Number_pos_not_present_in","Number_neg_not_present_in","Sensitivity","Specificity","Odds_ratio","Naive_p","Bonferroni_p","Benjamini_H_p","Max_Pairwise_comparisons","Max_supporting_pairs","Max_opposing_pairs","Best_pairwise_comp_p","Worst_pairwise_comp_p"
"group_20413","","hypothetical protein","16","0","90","225","15.09433962264151","100.0","inf","5.371210671134759e-09","0.0002784704172449816","2.3719797039606607e-07","6","6","0","0.03125","0.03125"
"group_31370","malK_1","maltose ABC transporter - ATP binding subunit","16","0","90","225","15.09433962264151","100.0","inf","5.371210671134759e-09","0.0002784704172449816","2.3719797039606607e-07","5","5","0","0.0625","0.0625"
"group_31371","kpsM","Polysialic acid transport protein KpsM","16","0","90","225","15.09433962264151","100.0","inf","5.371210671134759e-09","0.0002784704172449816","2.3719797039606607e-07","5","5","0","0.0625","0.0625"
"insA-1_3","","IS1 protein InsA","16","0","90","225","15.09433962264151","100.0","inf","5.371210671134759e-09","0.0002784704172449816","2.3719797039606607e-07","9","9","0","0.00390625","0.00390625"
"group_31319","","hypothetical protein","16","0","90","225","15.09433962264151","100.0","inf","5.371210671134759e-09","0.0002784704172449816","2.3719797039606607e-07","4","4","0","0.125","0.125"
"ansB_2","","asparaginase II","16","0","90","225","15.09433962264151","100.0","inf","5.371210671134759e-09","0.0002784704172449816","2.3719797039606607e-07","5","5","0","0.0625","0.0625"
"yrrB","","TPR repeat-containing protein YrrB","16","0","90","225","15.09433962264151","100.0","inf","5.371210671134759e-09","0.0002784704172449816","2.3719797039606607e-07","5","5","0","0.0625","0.0625"
"group_1538","","hypothetical protein","16","0","90","225","15.09433962264151","100.0","inf","5.371210671134759e-09","0.0002784704172449816","2.3719797039606607e-07","5","5","0","0.0625","0.0625"
"group_7491","","hypothetical protein","59","51","47","174","55.660377358490564","77.33333333333333","4.282853566958698","5.459875860630976e-09","0.000283067263994413","2.4090830978247915e-07","10","5","5","1.0","1.0"
"group_3152","","hypothetical protein","37","18","69","207","34.90566037735849","92.0","6.166666666666667","5.514874771350921e-09","0.0002859186825206885","2.431281313951433e-07","11","4","8","0.22656250000000003","0.548828125"
"eamA","","O-acetylserine/cysteine export protein","50","179","56","46","47.16981132075472","20.444444444444446","0.2294493216280926","5.7164426030563755e-09","0.0002963689667554578","2.5094747396736483e-07","4","3","2","0.625","1.0"
"rtcB_1","","RNA ligase","50","179","56","46","47.16981132075472","20.444444444444446","0.2294493216280926","5.7164426030563755e-09","0.0002963689667554578","2.5094747396736483e-07","3","1","2","1.0","1.0"
"group_14992","","hypothetical protein","56","46","50","179","52.83018867924528","79.55555555555556","4.358260869565218","5.716442603056376e-09","0.00029636896675545784","2.5094747396736483e-07","17","8","9","0.9999999999999998","0.9999999999999998"
"gpFI_2","","Putative prophage major tail sheath protein","56","46","50","179","52.83018867924528","79.55555555555556","4.358260869565218","5.716442603056376e-09","0.00029636896675545784","2.5094747396736483e-07","14","6","9","0.4239501953124999","0.7905273437500004"
"treB_1","","trehalose PTS permease - TreB subunit","56","46","50","179","52.83018867924528","79.55555555555556","4.358260869565218","5.716442603056376e-09","0.00029636896675545784","2.5094747396736483e-07","3","2","2","1.0","1.0"
"group_2141","","hypothetical protein","51","38","55","187","48.113207547169814","83.11111111111111","4.563157894736842","5.980087015268052e-09","0.00031003761130657213","2.622991635419392e-07","16","8","9","0.8036193847656252","1.0"
"imm","","Colicin-E7 immunity protein","3","62","103","163","2.8301886792452833","72.44444444444444","0.07657375508925775","6.02387804934149e-09","0.0003123079574681095","2.6327397366618973e-07","12","3","10","0.038574218750000014","0.14599609375000003"
"cobT_1","","Aerobic cobaltochelatase subunit CobT","18","1","88","224","16.9811320754717","99.55555555555556","45.81818181818182","6.063248617174858e-09","0.0003143491245574305","2.6327397366618973e-07","8","7","1","0.0703125","0.0703125"
"group_31257","","hypothetical protein","18","1","88","224","16.9811320754717","99.55555555555556","45.81818181818182","6.063248617174858e-09","0.0003143491245574305","2.6327397366618973e-07","8","7","1","0.0703125","0.0703125"
"cgkA","","Kappa-carrageenase","18","1","88","224","16.9811320754717","99.55555555555556","45.81818181818182","6.063248617174858e-09","0.0003143491245574305","2.6327397366618973e-07","8","7","1","0.0703125","0.0703125"
"group_36853","","hypothetical protein","18","1","88","224","16.9811320754717","99.55555555555556","45.81818181818182","6.063248617174858e-09","0.0003143491245574305","2.6327397366618973e-07","8","7","1","0.0703125","0.0703125"
"group_23864","","hypothetical protein","18","1","88","224","16.9811320754717","99.55555555555556","45.81818181818182","6.063248617174858e-09","0.0003143491245574305","2.6327397366618973e-07","9","8","1","0.0390625","0.0390625"
"group_23865","","hypothetical protein","18","1","88","224","16.9811320754717","99.55555555555556","45.81818181818182","6.063248617174858e-09","0.0003143491245574305","2.6327397366618973e-07","9","8","1","0.0390625","0.0390625"
"group_31223","","hypothetical protein","18","1","88","224","16.9811320754717","99.55555555555556","45.81818181818182","6.063248617174858e-09","0.0003143491245574305","2.6327397366618973e-07","8","7","1","0.0703125","0.0703125"
"group_31233","","hypothetical protein","18","1","88","224","16.9811320754717","99.55555555555556","45.81818181818182","6.063248617174858e-09","0.0003143491245574305","2.6327397366618973e-07","9","8","1","0.0390625","0.0390625"
"group_31234","","hypothetical protein","18","1","88","224","16.9811320754717","99.55555555555556","45.81818181818182","6.063248617174858e-09","0.0003143491245574305","2.6327397366618973e-07","9","8","1","0.0390625","0.0390625"
"group_11845","","hypothetical protein","18","1","88","224","16.9811320754717","99.55555555555556","45.81818181818182","6.063248617174858e-09","0.0003143491245574305","2.6327397366618973e-07","9","8","1","0.0390625","0.0390625"
"coaE_2","","Dephospho-CoA kinase","18","1","88","224","16.9811320754717","99.55555555555556","45.81818181818182","6.063248617174858e-09","0.0003143491245574305","2.6327397366618973e-07","9","8","1","0.0390625","0.0390625"
"group_5557","rzpD_2","DLP12 prophage; predicted murein endopeptidase","52","39","54","186","49.056603773584904","82.66666666666667","4.592592592592593","6.111607465131127e-09","0.0003168562890297233","2.6515170630102366e-07","10","5","6","0.7539062500000002","1.0"
"aroH_1","","2-dehydro-3-deoxyphosphoheptonate aldolase","0","46","106","179","0.0","79.55555555555556","0.0","6.27020798194935e-09","0.00032507893282416407","2.713513629584007e-07","3","0","3","0.25","0.25"
"group_21914","","hypothetical protein","0","46","106","179","0.0","79.55555555555556","0.0","6.27020798194935e-09","0.00032507893282416407","2.713513629584007e-07","4","0","4","0.125","0.125"
"group_10847","","hypothetical protein","0","46","106","179","0.0","79.55555555555556","0.0","6.27020798194935e-09","0.00032507893282416407","2.713513629584007e-07","2","0","2","0.5","0.5"
"group_22528","","hypothetical protein","49","35","57","190","46.22641509433962","84.44444444444444","4.666666666666667","6.383641862962434e-09","0.0003309599123852874","2.7557028508350326e-07","11","6","6","0.9999999999999997","0.9999999999999997"
"group_6708","","hypothetical protein","49","35","57","190","46.22641509433962","84.44444444444444","4.666666666666667","6.383641862962434e-09","0.0003309599123852874","2.7557028508350326e-07","17","12","6","0.14346313476562497","0.33230590820312506"
"group_25897","","hypothetical protein","49","35","57","190","46.22641509433962","84.44444444444444","4.666666666666667","6.383641862962434e-09","0.0003309599123852874","2.7557028508350326e-07","23","15","9","0.21003961563110343","0.4048728942871095"
"group_11577","","hypothetical protein","47","32","59","193","44.339622641509436","85.77777777777777","4.804555084745763","6.424766082346814e-09","0.0003330919975392706","2.771148066050504e-07","10","6","5","0.7539062500000002","1.0"
"group_27277","yibD_2","putative glycosyl transferase","60","53","46","172","56.60377358490566","76.44444444444444","4.232977850697293","6.608070701345126e-09","0.00034259542551123807","2.847842273576376e-07","13","8","5","0.5810546875","0.5810546875"
"group_11080","rutF","flavin reductase","0","45","106","180","0.0","80.0","0.0","6.812220145495821e-09","0.0003531795534432309","2.928520343642047e-07","8","0","8","0.0078125","0.0078125"
"group_22169","","hypothetical protein","0","45","106","180","0.0","80.0","0.0","6.812220145495821e-09","0.0003531795534432309","2.928520343642047e-07","3","0","3","0.25","0.25"
"group_22172","","hypothetical protein","0","45","106","180","0.0","80.0","0.0","6.812220145495821e-09","0.0003531795534432309","2.928520343642047e-07","3","0","3","0.25","0.25"
"dcyD","","D-cysteine desulfhydrase monomer","37","155","69","70","34.90566037735849","31.11111111111111","0.24216923796166434","6.834554651142061e-09","0.00035433748588846014","2.9356875384296616e-07","14","8","9","0.4239501953124999","0.7905273437500004"
"clpA","","ClpAXP","102","158","4","67","96.22641509433963","29.777777777777775","10.813291139240507","6.950918031079496e-09","0.00036037034532131646","2.98319822285858e-07","13","11","2","0.022460937500000003","0.022460937500000003"
"nagA","","N-acetylglucosamine-6-phosphate deacetylase","102","159","4","66","96.22641509433963","29.333333333333332","10.584905660377359","7.176374573425883e-09","0.00037205913975926487","3.0745309721718933e-07","19","17","4","0.0007286071777343752","0.019210815429687503"
"group_52698","nagA","N-acetylglucosamine-6-phosphate deacetylase","4","66","102","159","3.7735849056603774","70.66666666666667","0.0944741532976827","7.176374573425883e-09","0.00037205913975926487","3.0745309721718933e-07","18","4","16","0.0013122558593750002","0.0308837890625"
"group_10358","","hypothetical protein","57","48","49","177","53.77358490566038","78.66666666666666","4.2895408163265305","7.1933765440148656e-09","0.0003729406069244507","3.0745309721718933e-07","13","6","7","0.9999999999999999","0.9999999999999999"
"group_10493","","hypothetical protein","57","48","49","177","53.77358490566038","78.66666666666666","4.2895408163265305","7.1933765440148656e-09","0.0003729406069244507","3.0745309721718933e-07","19","10","11","0.6476058959960938","1.0"
"yqcG","","small protein involved in the cell envelope stress response","57","48","49","177","53.77358490566038","78.66666666666666","4.2895408163265305","7.1933765440148656e-09","0.0003729406069244507","3.0745309721718933e-07","3","2","2","1.0","1.0"
"fimC_1","","periplasmic chaperone, required for type 1 fimbriae","85","106","21","119","80.18867924528303","52.888888888888886","4.544025157232705","7.2374063305306e-09","0.00037522333120635894","3.0908017397558397e-07","15","10","8","0.30175781250000017","0.9999999999999997"
"ylcG","","DLP12 prophage; small protein","55","44","51","181","51.886792452830186","80.44444444444444","4.436274509803922","7.270161008533771e-09","0.00037692149748743336","3.102234547221674e-07","9","3","6","0.5078125","0.5078125"
"group_4471","rrrD","DLP12 prophage; lysozyme","26","7","80","218","24.528301886792452","96.88888888888889","10.121428571428572","7.314994631140887e-09","0.0003792458966514993","3.1187984921998297e-07","7","4","3","0.9999999999999998","0.9999999999999998"
"group_10607","","hypothetical protein","2","57","104","168","1.8867924528301887","74.66666666666667","0.05668016194331984","7.814590878049308e-09","0.00040514746407246634","3.3208808530530026e-07","6","2","4","0.6875000000000002","0.6875000000000002"
"group_16482","","hypothetical protein","2","57","104","168","1.8867924528301887","74.66666666666667","0.05668016194331984","7.814590878049308e-09","0.00040514746407246634","3.3208808530530026e-07","11","2","9","0.06542968749999997","0.06542968749999997"
"group_26511","","hypothetical protein","2","57","104","168","1.8867924528301887","74.66666666666667","0.05668016194331984","7.814590878049308e-09","0.00040514746407246634","3.3208808530530026e-07","11","2","9","0.06542968749999997","0.06542968749999997"
"group_7589","livK","leucine ABC transporter - periplasmic binding protein","2","57","104","168","1.8867924528301887","74.66666666666667","0.05668016194331984","7.814590878049308e-09","0.00040514746407246634","3.3208808530530026e-07","9","1","9","0.00390625","0.0390625"
"ynbD","","putative phosphatase, inner membrane protein","12","94","94","131","11.320754716981133","58.22222222222222","0.17790855590765053","7.841186185772284e-09","0.00040652629780136407","3.32945370844688e-07","10","7","6","0.3437499999999999","0.7539062500000002"
"group_956","stfR_2","hypothetical protein","27","8","79","217","25.471698113207548","96.44444444444444","9.270569620253164","8.01774957542911e-09","0.00041568022673812223","3.401638516678578e-07","10","8","3","0.10937500000000003","0.3437499999999999"
"group_19880","insJ","IS150 protein InsA","28","9","78","216","26.41509433962264","96.0","8.615384615384615","8.393659639468754e-09","0.00043516928400825757","3.55821164356711e-07","15","9","6","0.6072387695312501","0.6072387695312501"
"hokD_1","","Qin prophage; small toxic polypeptide","29","10","77","215","27.358490566037734","95.55555555555556","8.097402597402597","8.457385124700089e-09","0.00043847313179007613","3.582296828350295e-07","11","6","6","0.9999999999999997","0.9999999999999997"
"group_264","ynaA","Rac prophage; predicted tail protein","33","14","73","211","31.132075471698112","93.77777777777779","6.813111545988258","8.867957936053192e-09","0.0004597592791946777","3.7531369730177773e-07","11","5","9","0.06542968749999997","0.9999999999999997"
"group_12505","","hypothetical protein","39","21","67","204","36.79245283018868","90.66666666666666","5.654584221748401","8.899580461557731e-09","0.0004613987490294606","3.7599465437236274e-07","15","9","8","0.6072387695312501","0.9999999999999997"
