"Gene","Non-unique Gene name","Annotation","Number_pos_present_in","Number_neg_present_in","Number_pos_not_present_in","Number_neg_not_present_in","Sensitivity","Specificity","Odds_ratio","Naive_p","Bonferroni_p","Benjamini_H_p","Max_Pairwise_comparisons","Max_supporting_pairs","Max_opposing_pairs","Best_pairwise_comp_p","Worst_pairwise_comp_p"
"group_13014","","hypothetical protein","48","38","44","162","52.17391304347826","81.0","4.650717703349282","1.8271179510369832e-08","0.0009073102321259451","7.12289325890334e-07","17","9","9","0.9999999999999998","0.9999999999999998"
"parM","","Plasmid segregation protein ParM","48","38","44","162","52.17391304347826","81.0","4.650717703349282","1.8271179510369832e-08","0.0009073102321259451","7.12289325890334e-07","17","9","9","0.9999999999999998","0.9999999999999998"
"uidB_2","","glucuronide:H+ symporter","51","43","41","157","55.434782608695656","78.5","4.541690300623936","1.8274127052726358e-08","0.0009074566011842855","7.12289325890334e-07","6","2","5","0.21875000000000003","0.6875000000000002"
"insO-1","","hypothetical protein","58","56","34","144","63.04347826086957","72.0","4.38655462184874","1.8445110965477756e-08","0.0009159473203236944","7.183900551558387e-07","23","17","11","0.03468966484069824","0.9999999999999998"
"group_19089","","hypothetical protein","0","44","92","156","0.0","78.0","0.0","1.884126687843763e-08","0.0009356196306494558","7.292436715895993e-07","3","0","3","0.25","0.25"
"group_19154","yceO","small protein involved in biofilm formation and acid stress response","0","44","92","156","0.0","78.0","0.0","1.884126687843763e-08","0.0009356196306494558","7.292436715895993e-07","2","0","2","0.5","0.5"
"csy3","","CRISPR-associated protein Csy3","0","44","92","156","0.0","78.0","0.0","1.884126687843763e-08","0.0009356196306494558","7.292436715895993e-07","3","0","3","0.25","0.25"
"group_14707","","hypothetical protein","0","44","92","156","0.0","78.0","0.0","1.884126687843763e-08","0.0009356196306494558","7.292436715895993e-07","3","0","3","0.25","0.25"
"yhaV","","YhaV toxic endonuclease","92","156","0","44","100.0","22.0","inf","1.8841266878437632e-08","0.0009356196306494559","7.292436715895993e-07","1","1","0","1.0","1.0"
"yceO","","small protein involved in biofilm formation and acid stress response","92","156","0","44","100.0","22.0","inf","1.8841266878437632e-08","0.0009356196306494559","7.292436715895993e-07","2","2","0","0.5","0.5"
"group_18607","","hypothetical protein","92","156","0","44","100.0","22.0","inf","1.8841266878437632e-08","0.0009356196306494559","7.292436715895993e-07","2","2","0","0.5","0.5"
"prlF","","PrlF antitoxin","92","156","0","44","100.0","22.0","inf","1.8841266878437632e-08","0.0009356196306494559","7.292436715895993e-07","1","1","0","1.0","1.0"
"group_16928","","hypothetical protein","49","39","43","161","53.2608695652174","80.5","4.704233750745379","1.890366144767226e-08","0.0009387180201685092","7.305198600533146e-07","13","7","6","0.9999999999999999","0.9999999999999999"
"group_7932","","hypothetical protein","49","39","43","161","53.2608695652174","80.5","4.704233750745379","1.890366144767226e-08","0.0009387180201685092","7.305198600533146e-07","22","13","14","0.2862787246704102","0.5234670639038081"
"miaB","","isopentenyl-adenosine A37 tRNA methylthiolase MiaB","24","123","68","77","26.08695652173913","38.5","0.22094691535150646","1.9199766648259588e-08","0.0009534220122192746","7.41385701570198e-07","9","2","7","0.17968750000000003","0.17968750000000003"
"dcm_2","","DNA-cytosine methyltransferase","55","50","37","150","59.78260869565217","75.0","4.45945945945946","1.9754773124300382e-08","0.0009809825238065084","7.616323942597114e-07","9","5","4","1.0","1.0"
"group_27276","","hypothetical protein","55","50","37","150","59.78260869565217","75.0","4.45945945945946","1.9754773124300382e-08","0.0009809825238065084","7.616323942597114e-07","9","5","4","1.0","1.0"
"sgcC","","PTS permease - unknown specificity","70","82","22","118","76.08695652173914","59.0","4.578713968957872","1.983631933329464e-08","0.000985031945452745","7.641830453473585e-07","16","11","9","0.21011352539062492","0.8036193847656252"
"group_442","vgrG1_2","Actin cross-linking toxin VgrG1","0","43","92","157","0.0","78.5","0.0","2.0113842358545516e-08","0.0009988131838406533","7.730752196909081e-07","4","0","4","0.125","0.125"
"group_26305","","hypothetical protein","0","43","92","157","0.0","78.5","0.0","2.0113842358545516e-08","0.0009988131838406533","7.730752196909081e-07","1","0","1","1.0","1.0"
"group_10847","","hypothetical protein","0","43","92","157","0.0","78.5","0.0","2.0113842358545516e-08","0.0009988131838406533","7.730752196909081e-07","1","0","1","1.0","1.0"
"ecoRIIR","","Type-2 restriction enzyme EcoRII","21","4","71","196","22.82608695652174","98.0","14.492957746478874","2.049696309943873e-08","0.0010178381935919284","7.823506484180848e-07","6","2","4","0.6875000000000002","0.6875000000000002"
"group_26038","dcm_1","DNA-cytosine methyltransferase","21","4","71","196","22.82608695652174","98.0","14.492957746478874","2.049696309943873e-08","0.0010178381935919284","7.823506484180848e-07","6","2","4","0.6875000000000002","0.6875000000000002"
"group_21622","","hypothetical protein","21","4","71","196","22.82608695652174","98.0","14.492957746478874","2.049696309943873e-08","0.0010178381935919284","7.823506484180848e-07","11","7","4","0.548828125","0.548828125"
"purR_2","","PurR-Hypoxanthine DNA-binding transcriptional repressor","21","4","71","196","22.82608695652174","98.0","14.492957746478874","2.049696309943873e-08","0.0010178381935919284","7.823506484180848e-07","9","7","3","0.17968750000000003","0.5078125"
"fabG_4","","3-oxo-acyl-[acyl-carrier-protein] reductase","21","4","71","196","22.82608695652174","98.0","14.492957746478874","2.049696309943873e-08","0.0010178381935919284","7.823506484180848e-07","11","7","4","0.548828125","0.548828125"
"group_7694","iucD","L-lysine N6-monooxygenase","21","4","71","196","22.82608695652174","98.0","14.492957746478874","2.049696309943873e-08","0.0010178381935919284","7.823506484180848e-07","4","3","2","0.625","1.0"
"group_20946","","Thioredoxin-like protein","21","4","71","196","22.82608695652174","98.0","14.492957746478874","2.049696309943873e-08","0.0010178381935919284","7.823506484180848e-07","11","7","4","0.548828125","0.548828125"
"group_25599","","hypothetical protein","21","4","71","196","22.82608695652174","98.0","14.492957746478874","2.049696309943873e-08","0.0010178381935919284","7.823506484180848e-07","11","7","4","0.548828125","0.548828125"
"group_25600","nemR_2","NemR DNA-binding transcriptional repressor","21","4","71","196","22.82608695652174","98.0","14.492957746478874","2.049696309943873e-08","0.0010178381935919284","7.823506484180848e-07","11","7","4","0.548828125","0.548828125"
"idnT","","L-idonate / 5-ketogluconate / gluconate transporter IdnT","26","127","66","73","28.26086956521739","36.5","0.2264376043903603","2.0705433132868028e-08","0.0010281903985119606","7.890947033860021e-07","14","7","8","0.7905273437500004","1.0"
"idnO","","5-keto-D-gluconate 5-reductase","26","127","66","73","28.26086956521739","36.5","0.2264376043903603","2.0705433132868028e-08","0.0010281903985119606","7.890947033860021e-07","14","7","8","0.7905273437500004","1.0"
"group_27357","","hypothetical protein","38","23","54","177","41.30434782608695","88.5","5.415458937198068","2.1661343136380336e-08","0.0010756589774663747","8.242597528477968e-07","10","7","7","0.3437499999999999","0.3437499999999999"
"group_1653","","hypothetical protein","38","23","54","177","41.30434782608695","88.5","5.415458937198068","2.1661343136380336e-08","0.0010756589774663747","8.242597528477968e-07","17","10","11","0.33230590820312506","0.629058837890625"
"group_3367","","hypothetical protein","46","35","46","165","50.0","82.5","4.714285714285714","2.1727785228805726e-08","0.0010789583588920347","8.261549455528596e-07","20","9","16","0.011817932128906248","0.8238029479980463"
"mdtM","","multidrug efflux transporter MdtM","52","45","40","155","56.52173913043478","77.5","4.477777777777778","2.3028294216202848e-08","0.001143539034188201","8.749342266168332e-07","16","3","13","0.021270751953125","0.021270751953125"
"group_22094","","hypothetical protein","1","50","91","150","1.0869565217391304","75.0","0.03296703296703297","2.424399398371482e-08","0.0012039082532433105","9.190139337735194e-07","8","1","7","0.0703125","0.0703125"
"group_26008","","hypothetical protein","1","50","91","150","1.0869565217391304","75.0","0.03296703296703297","2.424399398371482e-08","0.0012039082532433105","9.190139337735194e-07","8","1","7","0.0703125","0.0703125"
"group_14704","","hypothetical protein","1","50","91","150","1.0869565217391304","75.0","0.03296703296703297","2.424399398371482e-08","0.0012039082532433105","9.190139337735194e-07","7","1","6","0.125","0.125"
"group_13743","rhaA","L-rhamnose isomerase","1","49","91","151","1.0869565217391304","75.5","0.033864095088584886","2.5072778806314963e-08","0.0012450640499639884","9.497056063798538e-07","3","1","2","1.0","1.0"
"group_22449","","hypothetical protein","55","51","37","149","59.78260869565217","74.5","4.342872284048755","2.5599154174241076e-08","0.0012712027979844634","9.681666397444504e-07","6","3","4","0.6875000000000002","1.0"
"group_13711","","hypothetical protein","55","51","37","149","59.78260869565217","74.5","4.342872284048755","2.5599154174241076e-08","0.0012712027979844634","9.681666397444504e-07","7","3","4","0.9999999999999998","0.9999999999999998"
"group_3200","insN-1_1","CP4-6 prophage; partial regulator of insertion element IS911A","29","12","63","188","31.521739130434785","94.0","7.211640211640212","2.6406792240727984e-08","0.0013113084890900703","9.979516659741782e-07","10","8","5","0.10937500000000003","1.0"
"group_2230","rusA_1","endodeoxyribonuclease RUS (Holliday junction resolvase)","3","59","89","141","3.260869565217391","70.5","0.0805560845553228","2.6515283585689035e-08","0.001316695952298146","1.0005288391323297e-06","7","3","4","0.9999999999999998","0.9999999999999998"
"group_52384","nagC","NagC DNA-binding transcriptional dual regulator","3","59","89","141","3.260869565217391","70.5","0.0805560845553228","2.6515283585689035e-08","0.001316695952298146","1.0005288391323297e-06","16","3","14","0.004180908203124999","0.021270751953125"
"group_1120","","hypothetical protein","45","33","47","167","48.91304347826087","83.5","4.845261121856867","2.7291798793685458e-08","0.0013552561444968325","1.0290479457075416e-06","10","6","6","0.7539062500000002","0.7539062500000002"
"group_16699","malQ","amylomaltase","9","82","83","118","9.782608695652174","59.0","0.1560387893035557","2.739795797787961e-08","0.0013605277972655457","1.0322669175004142e-06","10","4","7","0.3437499999999999","0.7539062500000002"
"yeeW_1","","CP4-44 prophage; predicted protein","81","112","11","88","88.04347826086956","44.0","5.785714285714286","2.774963512865449e-08","0.0013779913812187246","1.0447243223796243e-06","18","13","6","0.09625244140624999","0.23788452148437486"
"group_23298","","hypothetical protein","18","2","74","198","19.565217391304348","99.0","24.08108108108108","2.833127239871659e-08","0.0014068743247754685","1.062593900887816e-06","7","6","1","0.125","0.125"
"group_29319","","Insertion element uncharacterized 12.0 kDa protein","18","2","74","198","19.565217391304348","99.0","24.08108108108108","2.833127239871659e-08","0.0014068743247754685","1.062593900887816e-06","7","6","1","0.125","0.125"
"ldrD_2","","LdrD peptide of the LdrD-RdlD toxin-antitoxin system","18","2","74","198","19.565217391304348","99.0","24.08108108108108","2.833127239871659e-08","0.0014068743247754685","1.062593900887816e-06","8","6","2","0.2890624999999999","0.2890624999999999"
"group_13376","","hypothetical protein","18","2","74","198","19.565217391304348","99.0","24.08108108108108","2.833127239871659e-08","0.0014068743247754685","1.062593900887816e-06","9","7","2","0.17968750000000003","0.17968750000000003"
"group_6453","insI-2_2","transposase of IS30","18","2","74","198","19.565217391304348","99.0","24.08108108108108","2.833127239871659e-08","0.0014068743247754685","1.062593900887816e-06","4","2","2","1.0","1.0"
"group_13631","","hypothetical protein","36","147","56","53","39.130434782608695","26.5","0.23177842565597667","2.9117300295516304e-08","0.0014459068980747485","1.0904275249432492e-06","8","4","4","1.0","1.0"
"group_6232","fhuB","iron (III) hydroxamate ABC transporter - membrane subunit","56","53","36","147","60.86956521739131","73.5","4.314465408805032","2.9117300295516304e-08","0.0014459068980747485","1.0904275249432492e-06","7","3","4","0.9999999999999998","0.9999999999999998"
"xerD_5","","Tyrosine recombinase XerD","28","11","64","189","30.434782608695656","94.5","7.517045454545454","2.9349441508732503e-08","0.0014574345664406386","1.098292815705078e-06","17","11","7","0.33230590820312506","0.629058837890625"
"group_6424","","hypothetical protein","5","68","87","132","5.434782608695652","66.0","0.11156186612576065","2.969659007447788e-08","0.0014746732699184226","1.1104467393964025e-06","9","4","7","0.17968750000000003","1.0"
"ynbD","","putative phosphatase, inner membrane protein","9","81","83","119","9.782608695652174","59.5","0.15930388219544847","3.013348535045583e-08","0.0014963686155329355","1.1239757906794413e-06","9","6","6","0.5078125","0.5078125"
"malQ","","amylomaltase","83","119","9","81","90.21739130434783","40.5","6.277310924369748","3.0133485350455834e-08","0.0014963686155329357","1.1239757906794413e-06","9","6","4","0.5078125","1.0"
"ydbD","","protein involved in detoxification of methylglyoxal","23","6","69","194","25.0","97.0","10.777777777777779","3.014893377069185e-08","0.0014971357531850158","1.1239757906794413e-06","6","5","3","0.21875000000000003","1.0"
"group_4471","rrrD","DLP12 prophage; lysozyme","23","6","69","194","25.0","97.0","10.777777777777779","3.014893377069185e-08","0.0014971357531850158","1.1239757906794413e-06","6","3","3","1.0","1.0"
"ynbE","","hypothetical protein","73","90","19","110","79.34782608695652","55.00000000000001","4.695906432748538","3.1504395739602454e-08","0.0015644452836371787","1.1736273695702765e-06","7","7","4","0.015625","0.9999999999999998"
"group_22946","","hypothetical protein","27","10","65","190","29.347826086956523","95.0","7.892307692307693","3.176714204328565e-08","0.0015774927395854788","1.1816425015621564e-06","10","5","7","0.3437499999999999","1.0"
"yfdS","","CPS-53 (KpLE1) prophage; predicted protein","27","10","65","190","29.347826086956523","95.0","7.892307692307693","3.176714204328565e-08","0.0015774927395854788","1.1816425015621564e-06","10","5","7","0.3437499999999999","1.0"
"group_10158","","hypothetical protein","52","46","40","154","56.52173913043478","77.0","4.352173913043479","3.1927897096134206e-08","0.0015854755139998323","1.1867331691615511e-06","6","4","3","0.6875000000000002","1.0"
